transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes
085043b0-e486-4898-a282-17594c3c427e,2025-04-26 10:02:00,41264.78,EUR,GB79RSSR40664759785835,SE8902JYVV72673862515999,Germany,Norden,Sweden,Mölndal,incoming,
34249e18-4067-4099-b2c2-d69cd9ff3a19,2025-03-05 18:59:00,19082.41,USD,GB75VNCP26164884026453,SE8902PSRJ65756431691707,Slovakia (Slovak Republic),North David,Sweden,Lidköping,outgoing,
37bed2a8-8ae4-4f78-bbd6-e967ac55748e,2025-02-11 10:56:00,5865.82,DKK,GB14CIQP58256080692970,SE8902KFFN35109779680770,Denmark,Vejle,Sweden,Borås,outgoing,
ffa985cb-97ac-4326-a72c-91af785f8dc5,2025-02-13 19:50:00,8746.19,USD,GB51ZALB90229665580367,SE8902PUFG51102457949170,Equatorial Guinea,Lesliechester,Sweden,,outgoing,Subscription fee
79be1547-bbb3-4b5e-a1bf-50f57f3bf617,2025-01-31 14:55:00,2583.97,SEK,SE8902JBML23966854830022,GB11QLGX47958096860532,Sweden,,Sweden,Linköping,outgoing,Tax refund
a25479f4-2f88-4082-a761-a942f92a0d8e,2025-03-25 21:41:00,3645.95,SEK,SE8902WCUC03726382390092,GB95TQXS51223217189420,Sweden,,Benin,Port Melanieton,outgoing,Online purchase
6f07600b-e98e-4c3c-8cb3-2788a3cdb605,2025-03-04 21:39:00,33544.06,SEK,SE8902XPHP30865499209335,GB08JRDK30057615390417,Sweden,Motala,Sweden,Gävle,incoming,
cdfa1eba-e8d4-4a44-b940-a36446dd1ce2,2025-02-20 17:49:00,28239.87,SEK,SE8902RASX95864855242605,GB50DBTX26173010883844,Sweden,Västerås,Sweden,Örebro,outgoing,
1daf65c0-6805-450d-82ea-42654eb4ed9d,2025-02-18 22:33:00,1453.49,USD,GB17NVIG27250614822825,SE8902RLTH03632662634887,Kazakhstan,East Matthewmouth,Sweden,Mölndal,incoming,
682e4e55-ddd2-4670-9da6-674b978b9775,2025-05-18 22:39:00,46846.17,SEK,GB10ZXPL91029766540787,SE8902PXRQ98520175302074,Sweden,Falun,Sweden,Lidingö,incoming,
0968cbc5-d767-4358-9f49-517967ee6133,2025-05-02 17:38:00,45549.5,SEK,SE8902ZGLL07430315277968,GB59PFAN12264059233936,,Östersund,Sweden,Piteå,outgoing,
07b7beee-ac50-4d92-a6aa-de76c8744c53,2025-03-09 13:11:00,30133.21,USD,GB98OGRB46334736209762,SE8902HMCZ09136061205337,Central African Republic,South Kevinberg,Sweden,Örebro,incoming,
7b763a3e-ab93-46a2-ab06-812d60a47d7e,2025-02-20 14:33:00,13733.85,SEK,GB45NSHJ45119377777930,SE8902FEOU83301563734443,Sweden,Borås,Sweden,Växjö,incoming,
4185e725-4552-4776-9a17-b17f90af40f0,2025-03-21 10:24:00,4164.38,USD,GB64KVAY23364601552635,SE8902SSZA54290319483676,Svalbard & Jan Mayen Islands,North Peter,Sweden,Karlstad,incoming,
71587af1-2b53-494a-95ba-7a66b76cf6f4,2025-04-13 20:05:00,42214.26,EUR,GB18QDPW92374800163430,SE8902KMID87590796935719,Germany,Amberg,Sweden,Helsingborg,incoming,
1af4a33a-4cb1-458c-b329-f2d8f71961e0,2025-01-13 10:08:00,33782.43,SEK,SE8902XAJW53043482546967,GB46JFAK73619948090593,Sweden,Linköping,Guernsey,Sarahhaven,outgoing,
388377d5-65e7-4805-989d-981e1e07a8b7,2025-03-01 12:37:00,40706.23,SEK,GB51MGSE14546637364738,SE8902QVDX07065136908695,Sweden,Kalmar,Sweden,,incoming,Mobile recharge
16c68d8a-3bac-49be-bac2-0e57f0dc51ad,2025-04-09 04:08:00,47977.74,SEK,SE8902DPEV86073624782716,GB28YVIT80915362435340,Sweden,Kalmar,Qatar,Thomasmouth,incoming,
1cdd8cc8-7d32-4d6f-9a19-328539855eb9,2025-01-16 01:08:00,7652.2,EUR,GB71XBXM46169614759148,SE8902VTXY24068790036789,Finland,Kiuruvesi,Sweden,Skellefteå,outgoing,
04ed3ab9-5ee9-4991-8c1c-75f811210797,2025-02-21 21:08:00,36671.62,SEK,SE8902WDCF38284869757417,GB28DCQP86149181948188,Sweden,Kristianstad,Sweden,Lidköping,outgoing,
63c2e3de-c3f2-4c14-97b7-6cc993f07f12,2025-05-17 02:26:00,6743.09,SEK,SE8902SVNA09488395571575,GB59IUVF30853259728350,Sweden,Norrköping,Sweden,Halmstad,outgoing,
b362a0fc-5516-4ac4-abb5-030a969eba2f,2025-04-24 07:06:00,6740.17,SEK,SE8902FMID10536679996597,GB27ATEM92549387793814,Sweden,Umeå,Sweden,,incoming,
bec966c6-b5ce-4ea4-8776-6b131efa2b4d,2025-01-23 21:38:00,7489.93,SEK,GB97BYET63680139804087,SE8902JOAA73203338391811,Sweden,Uddevalla,Sweden,Luleå,outgoing,
929fbd98-8bb0-4199-833b-c83a32cb0ec0,2025-04-27 05:05:00,36514.39,SEK,SE8902XVPE12442001326703,GB57TZAS63712100010210,Sweden,Örebro,Sweden,Västerås,incoming,
4446aab0-ed96-4d65-b5bc-4410c481495a,2025-01-21 15:12:00,16558.04,SEK,SE8902PZCI77761871178523,GB68KOKZ77574347594442,Sweden,Lidköping,Sweden,Skellefteå,outgoing,
be611472-88ce-4bfa-aa06-850b488659ff,2025-05-08 12:56:00,7979.15,SEK,GB64KJVZ34039691067464,SE8902VBBU70773188294633,Sweden,Trollhättan,Sweden,Falun,incoming,
0c184655-fbec-4543-b24f-cbe640ce9676,2025-02-05 10:58:00,12638.93,SEK,SE8902XIPF48454762305912,GB19LTOV49083004739592,Sweden,Helsingborg,Botswana,Johnstonberg,incoming,
9fec811c-c5d4-47db-9652-4a9bd472c233,2025-01-05 20:48:00,29195.12,SEK,SE8902ZVUC22763571961124,GB64ZVAB19754348724331,Sweden,Lidköping,Sweden,Halmstad,incoming,
0a8e2fb8-61a5-4935-9771-7dfc642992c4,2025-02-07 22:01:00,16053.23,SEK,SE8902KJYB05100798381483,GB06JQTW83137805095271,Sweden,Piteå,Sweden,Karlskoga,outgoing,
90964bdf-dfcb-4dbd-be05-f3e360dc0d48,2025-02-20 03:57:00,21177.07,SEK,SE8902WOXH43586674611980,GB06PFCQ60189195290352,Sweden,Växjö,Sweden,Halmstad,incoming,
56e87341-5a5e-4662-a7ce-a0cd56c709d3,2025-02-01 22:26:00,3543.02,SEK,SE8902OVSC20334070794606,GB60NRXE59480164838863,Sweden,Kalmar,,Växjö,outgoing,Consulting fee
8a09adaf-3cb6-4604-beb3-c4bfaa51805a,2025-02-28 01:11:00,9386.69,SEK,GB37PUFQ40976808091734,SE8902NPSO51568640255218,Sweden,Sandviken,Sweden,Kalmar,incoming,
ad311a49-7d93-4be2-8409-8010d214af6a,2025-02-26 17:40:00,49243.09,SEK,SE8902DCRG03419581347172,GB61DTTE73359505127498,Sweden,Kalmar,Chile,New Lee,incoming,
1a585261-a33a-440b-a841-4b7eae5ee5a3,2025-01-27 23:29:00,34292.33,SEK,SE8902YZWZ87858217066053,GB64TRQW97928462842240,Sweden,,San Marino,Brianville,outgoing,
caaafefc-5571-4eb8-b848-0dd98f03acbe,2025-04-19 11:56:00,30187.16,USD,GB10WNDY32749667207941,SE8902ATDH36917846037146,Yemen,Port Christophermouth,Sweden,Stockholm,incoming,
40cb1e10-ac38-4bfb-b4a1-14f40ef24beb,2025-03-12 16:21:00,46705.8,SEK,GB62OTLL43408811013323,SE8902JWGD74194436561021,Sweden,Karlskoga,,Helsingborg,incoming,Payment for invoice #8144
b419c684-d921-4a3b-b954-6220c540e2ef,2025-04-25 07:51:00,23590.43,SEK,SE8902EQDP30307774877765,GB96BAYU25239266285689,Sweden,Piteå,Palestinian Territory,Blanchardside,outgoing,
67a42bcd-134b-41be-a641-d9d4dbba3b3b,2025-05-12 19:20:00,27010.12,SEK,GB92BUCW46468417165529,SE8902DTWL15581241936252,Sweden,Uppsala,Sweden,Luleå,incoming,
c0318f5a-2360-4835-a4f3-7e5755288d9b,2025-02-11 09:35:00,43292.01,SEK,SE8902RFND18240718616184,GB51KFYH11190378250217,Sweden,Stockholm,Finland,Kuortane,outgoing,
ecb3dc32-3e40-4df4-8d34-d9156f0f6f46,2025-01-26 16:21:00,1619.17,SEK,SE8902QYWM08226326615443,GB07OCEI66209064328839,Sweden,Helsingborg,Qatar,Lake Melissastad,outgoing,
a7d6e11d-2695-44ca-95e0-64b1f6abf25e,2025-04-21 07:22:00,41633.79,SEK,SE8902ETCY90517906060184,GB64SALZ46784499460290,Sweden,Skövde,Sweden,Örebro,outgoing,
4ae59230-9080-4527-9666-c8350c6d200a,2025-04-24 23:16:00,26288.19,SEK,GB60BZYE83129384802243,SE8902PGNT42361129672323,Sweden,Luleå,Sweden,Linköping,incoming,
290a319b-be50-45ed-93ce-248365580c26,2025-03-04 14:33:00,38768.97,SEK,GB14INCB59250554869039,SE8902DQYM36490908630376,Sweden,Södertälje,Sweden,Eskilstuna,outgoing,
45dd2d98-6f8b-4819-acea-c23340a6b374,2025-01-27 16:38:00,7509.13,SEK,SE8902GJBL45406945630901,GB90KTQW87377668183422,Sweden,Uppsala,Sweden,Skellefteå,incoming,
ca7d436c-cb5b-4051-87e4-637f06fddcea,2025-01-07 03:05:00,17018.23,SEK,SE8902MJJU05220306140238,GB70FBDX06746930304501,Sweden,Malmö,Kenya,South Donnaton,outgoing,
93dff8a5-4a4a-4cec-9a4b-ff9ccf181eec,2026-02-19 20:18:00,49867.18,USD,GB62TYTE44416003684655,SE8902TTRQ67764510281897,Kenya,Jenniferport,Sweden,Ängelholm,incoming,
19ea544e-f6dd-41ff-a85c-351cd02ec90e,2025-01-30 17:08:00,31412.2,USD,GB85AITF39775414033737,SE8902KCJU30225323097413,Bahrain,,Sweden,Karlstad,incoming,Consulting fee
1218aca4-db98-419f-a7bc-67a1b0bbf7ec,2025-02-06 15:04:00,41143.51,SEK,SE8902AEAH33465529509698,GB53YXOX85436387280903,Sweden,Växjö,Guatemala,Port Matthew,outgoing,
65c8e702-910f-4297-85fb-eb2139b5730d,2025-04-04 04:56:00,19838.47,USD,GB91DSER65436549804143,SE8902EJLS77341060789288,Barbados,Nelsonburgh,,Piteå,incoming,Online purchase
21058d6d-9f67-41b0-a0a5-a636c17f584b,2025-02-04 12:05:00,36335.69,SEK,SE8902TVVW07944483518187,GB62YOPP34315733917486,Sweden,Sundsvall,Sweden,Östersund,incoming,
70526fdb-55bd-44a9-8c44-8c847feba1c3,2025-01-28 04:29:00,15264.06,SEK,SE8902GSWE68166162519198,GB28STMJ72920568294718,Sweden,Norrköping,Solomon Islands,Shieldsbury,incoming,
6648a6b4-6056-4421-8946-91e5930abb77,2025-05-05 21:06:00,19484.59,SEK,SE8902ERJA13877835143324,GB03ZQQF74770565151365,Sweden,Karlskrona,Sweden,Lund,incoming,
2778ce2b-dd93-4e51-84da-ae442b9aee42,2025-05-14 21:28:00,49704.61,SEK,SE8902TDNJ81183782154357,GB79HMUP76371177277457,Sweden,Malmö,Sweden,Stockholm,outgoing,
4a1b3192-7f21-4e22-8032-101a2a1ae510,2025-03-27 19:27:00,44336.2,SEK,SE8902TONI18274393550042,GB44INRI69134559479888,Sweden,Borlänge,Cook Islands,Port David,incoming,
966fa5cd-3c11-4953-831b-5f6458624711,2025-01-08 06:41:00,45141.45,SEK,GB35OEAX04401685524501,SE8902TRVE47135720140849,Sweden,Uppsala,Sweden,Östersund,outgoing,
78316b0e-8c91-43aa-aec1-67214165dc16,2025-01-20 21:36:00,8683.21,SEK,GB78PEZG40506935937879,SE8902TZSS77431559302602,Sweden,Sundsvall,,Norrköping,incoming,Rent transfer
e1d79a1c-8995-4f89-b813-7149d6f815a4,2025-02-12 01:18:00,29156.61,USD,GB60OZSA17189772030339,SE8902FZYK87978190387699,Rwanda,East Maurice,Sweden,Helsingborg,outgoing,
2233a78c-a371-442c-9941-25e86835ec7a,2025-03-24 13:43:00,34973.38,SEK,GB29XXJV32866955060518,SE8902UTKP18439002370878,Sweden,Alingsås,Sweden,Norrköping,incoming,
820483d8-a6cb-4084-a6bf-cb7361c1eb72,2025-04-12 21:00:00,8827.44,SEK,GB51ZAKU78465587155161,SE8902MCRF20072685039505,Sweden,Lidköping,Sweden,Falun,incoming,
6c1ffd40-0914-4330-914d-48c7ff1b011f,2025-01-02 14:03:00,3619.18,SEK,SE8902BXJC93392072105707,GB77UBFA32443278241547,Sweden,Falun,Sweden,Motala,incoming,
4c13befc-a8a6-43b6-8375-751d7711da4b,2025-02-24 05:25:00,9269.92,SEK,SE8902VEMX25234923276716,GB48MFPU51786300581267,Sweden,Örebro,Sweden,Kalmar,incoming,
954cd0fe-3fc4-4fac-b30d-0b39489f656b,2025-03-28 08:31:00,48278.17,SEK,SE8902UTKC76119475507073,GB94SIPT59568778899716,Sweden,Växjö,Sweden,Skövde,outgoing,
637dc56f-668a-404d-abd0-cb0f2f16586e,2025-05-16 22:35:00,24515.12,EUR,GB55ISLF13369720540661,SE8902LVSQ11356198112962,Germany,Schrobenhausen,Sweden,Östersund,outgoing,
7bf1d202-17c5-412e-8f2e-6ae453412c9c,2025-01-19 23:30:00,30936.76,USD,GB91ZWMP07922230464846,SE8902FHYM56802980847454,Costa Rica,Coxport,Sweden,Borlänge,outgoing,
186ae6a4-34e9-4bff-b311-8158bbe0a0c0,2025-03-04 04:03:00,22014.07,SEK,SE8902XMSF03346539893576,GB91NUZL23439556497734,Sweden,Lund,Taiwan,North Melissaborough,incoming,
547e860f-2ebe-4d2e-9a7a-eba9ff77010a,2025-05-10 18:37:00,9177.63,SEK,SE8902ONYK29813236113604,GB44ONFS96030556470679,Sweden,Linköping,Sweden,Göteborg,outgoing,
785dcfb3-a82f-4ca6-a0ce-fe53880f93ff,2025-01-21 06:04:00,40596.95,USD,GB49DBXE17428251048789,SE8902JVFU12272732120946,Albania,North Tyler,Sweden,Umeå,incoming,
edbbdac2-c188-45c2-afb7-a0cd7ea2724f,2025-03-06 21:10:00,20842.74,RMB,GB67KXAS74454088701321,SE8902JYVV72673862515999,China,辉市,Sweden,Sandviken,incoming,
3afb69f6-14da-44a2-9232-64f524e21b11,2025-02-07 10:57:00,13001.12,USD,GB47GTFU52203077177568,SE8902KOWL19108099243979,Poland,Białystok,Sweden,Malmö,outgoing,
c44e8f3a-623a-4644-a0c6-0f7e85383cd0,2025-01-15 15:52:00,47826.66,DKK,GB80XFPI99454381235988,SE8902CDJH95141039369424,Denmark,Fakse,Sweden,Landskrona,incoming,
b8ee4bc9-8296-40eb-80df-1e4f616fb126,2025-04-04 23:07:00,41865.66,SEK,SE8902HNLH30212836252481,GB72EBVV74355836703766,Sweden,Karlskoga,Sweden,Karlskrona,outgoing,
70ca3342-9ab7-49dc-8659-5e11c43fbce4,2025-04-22 12:15:00,28142.11,SEK,SE8902VMHX62709096665480,GB79PSXM70764869566024,Sweden,Trollhättan,Sweden,Skellefteå,outgoing,
0105469b-617b-4ee9-b243-f35155a78a1a,2025-01-01 14:53:00,44370.22,USD,GB30CHJO48812191942390,SE8902URSS59260219235990,Lithuania,New Jeremymouth,Sweden,Nyköping,outgoing,
a1174ef0-0ced-4745-b8d0-dcd3b7390fa4,2025-03-23 21:45:00,19968.95,SEK,GB85DRCC31460134142616,SE8902XVJQ62588665096343,Sweden,Örebro,Sweden,Ängelholm,incoming,
973fc98e-5385-41fa-aeec-4f42d629497c,2025-03-22 15:34:00,3810.75,SEK,SE8902BNCT48612177889839,GB20OBWN32916086601686,Sweden,Norrköping,Island,West Anthony,incoming,
f039abaf-bb62-4408-bae6-f16c7f54c775,2025-04-21 21:56:00,18473.15,SEK,GB07NYWV78906515147830,SE8902PFMB93666687080636,Sweden,Växjö,Sweden,Trollhättan,incoming,
8c410355-051f-407e-9ee3-83052fc6ffad,2025-01-09 11:33:00,46827.28,SEK,SE8902RNLY55461931214075,GB09DOLH36095951729982,Sweden,Växjö,,Örebro,outgoing,Subscription fee
35759763-7003-4ba5-a542-d0990f390c0f,2025-02-09 18:07:00,43588.45,USD,GB82TKYL98585669095735,SE8902YUYG10929263320035,Estonia,Liivamägiport,Sweden,Umeå,incoming,
58f50014-42e7-4949-a91e-1884b8e70ba5,2025-03-09 13:38:00,28845.28,USD,GB41XZOQ35827568414017,SE8902YFUG89397049014204,Estonia,Hansonland,Sweden,Eskilstuna,incoming,
55e5e156-fc96-4217-9a7d-c394c2b27a3a,2025-01-17 16:27:00,42052.06,SEK,SE8902GHSB29020078073922,GB55WXOT07085532950998,Sweden,Örnsköldsvik,United States Minor Outlying Islands,Port Dannyfurt,incoming,
bed0857d-2d18-43ff-97ab-d9c44d1227e3,2025-04-28 21:46:00,36051.79,SEK,SE8902VPUI15502095985231,GB47TPUJ38622184399201,Sweden,Östersund,Sweden,Eskilstuna,outgoing,
c2d2c2cb-35ee-4484-94a7-86b48612375e,2025-01-05 02:14:00,23644.33,SEK,SE8902CAYR28184400854269,GB09KPRK40247525537105,Sweden,Göteborg,Thailand,Deckerside,incoming,
a4e219ca-5ac0-49d5-a8b0-34d5786cc94e,2025-01-13 23:37:00,45505.93,SEK,SE8902LXEY88372509516456,GB14IPHV70582332521468,Sweden,Linköping,Philippines,Kaitlynside,incoming,
f858e7c4-c280-4898-b5b5-6a1d764edec7,2025-04-01 17:17:00,40620.16,SEK,SE8902FUMK63947148705760,GB42ZTYY37741774152294,Sweden,Umeå,Island,South Oddkelltown,outgoing,
95fa201a-2d63-40ea-9db7-a2e9fe24a7a6,2025-05-08 15:35:00,21105.06,USD,GB93UBVG51765907696262,SE8902CUMA73016131740531,Cote d'Ivoire,South Paul,Sweden,Lidköping,outgoing,
f99318ed-8bf3-4a02-98da-09225f02b635,2025-03-27 16:36:00,44829.33,USD,GB51XWJQ31364243203906,SE8902AMRJ75051497335013,Lesotho,North Tami,Sweden,Trelleborg,incoming,
0c026f20-2abe-4b50-a541-11742ec7f4e3,2025-01-22 14:21:00,22944.7,EUR,GB47MCYE97451453736763,SE8902ABOS54302823852209,Germany,Gotha,Sweden,Gävle,incoming,
5bc783c8-abd2-497d-9e78-78ec65639c95,2025-01-01 08:06:00,42501.55,SEK,SE8902GRHA70024737117241,GB38PLKQ94970370219586,Sweden,Landskrona,Sweden,Halmstad,outgoing,
45036615-29e5-4824-a1d1-c28cf3ef6fce,2025-03-25 20:18:00,8198.86,SEK,GB56HSKY53452775484867,SE8902HHSO58247661775142,Sweden,Kristianstad,Sweden,Malmö,outgoing,
60e4d6db-5b65-4ee5-8a77-dd4bd202dfb6,2025-02-06 08:01:00,22069.06,SEK,SE8902LNMM65005427787530,GB80DITL30312578432763,Sweden,Karlstad,Sweden,Eskilstuna,outgoing,
1cd80998-4752-4d00-a320-62de88d82be9,2025-03-29 18:13:00,14599.02,SEK,SE8902AVGD46528407389614,GB29SZXN51655291420227,Sweden,Nyköping,Sweden,Stockholm,outgoing,
883f9e0a-3264-44a4-95bc-1d2b934b17ad,2025-03-06 13:43:00,466.14,SEK,SE8902NIIB74522467804955,GB17RPCB84780157611958,Sweden,Skellefteå,Estonia,East Eveside,incoming,
52b3089b-7ebb-4ca1-9583-eaa5852264d4,2025-01-22 21:06:00,8554.77,USD,GB85CGZJ63607375388823,SE8902DGRO18476288845448,Mauritania,Zacharyfurt,Sweden,Luleå,incoming,
ec3cdc64-3fa8-4c29-8842-466e5027426e,2025-03-05 05:46:00,48632.81,USD,GB47CIED91698629882348,SE8902IDYW61560887680926,Island,North Hákonía,Sweden,Alingsås,incoming,
d87eee0f-63cd-40f4-9547-c2032d4e8d50,2025-02-13 10:32:00,34378.89,USD,GB32HRID81955559137656,SE8902JTME09227824695264,Madagascar,Walkerfort,Sweden,Karlskrona,outgoing,
00a61b21-a3f1-4222-8269-669cc62ad7a1,2025-02-17 05:17:00,24482.93,SEK,SE8902FUXQ13611890616632,GB46FJTK74624625347821,Sweden,Halmstad,Sweden,Norrköping,outgoing,
75a475fa-2515-4f4b-8548-803274260ea8,2025-04-17 10:44:00,36491.37,SEK,SE8902JFUD24261264737631,GB87YLYR02468962788611,Sweden,Umeå,Sweden,Helsingborg,incoming,
71f8a2e4-25d1-41ef-bbbb-8e324ed96513,2025-01-10 05:58:00,9439.21,SEK,SE8902PNRT14858483416763,GB37TIES28952063428374,Sweden,Göteborg,Suriname,New Jennifer,incoming,
a96537f8-4788-46e1-a5dd-64c574d2df32,2025-01-13 09:09:00,31862.78,SEK,SE8902XNEE54146257506129,GB09IMRL11915661878803,Sweden,Lidköping,Tuvalu,Jesusview,outgoing,
48a91531-5a03-4d67-9833-ad6c048b4233,2025-03-29 10:11:00,8124.5,DKK,GB58WVXL98824107418396,SE8902XXAF74151570423565,Denmark,Tylstrup,Sweden,Karlskoga,incoming,
b9ec6b29-7cbc-4e47-aa49-dd955e518d34,2025-05-07 00:04:00,17402.23,SEK,GB83YIBK68753082813254,SE8902GDKU45032945438327,Sweden,Norrköping,Sweden,Varberg,outgoing,
40d52bd8-0dcd-4c5e-ba41-d1baaf4a0a34,2025-03-29 01:05:00,39075.32,SEK,SE8902WRRU80784544437204,GB40JSUT42612369818780,Sweden,Växjö,Lesotho,East Meganberg,incoming,
ba610cda-c42e-46ab-a54d-327515d5773d,2025-05-08 10:02:00,22910.86,SEK,SE8902QQEM64469622591152,GB39QNBV13386749656106,Sweden,,Saint Kitts and Nevis,North Brittany,incoming,Online purchase
fc763fbd-8f51-411f-b054-8b6518b028ef,2025-03-29 14:11:00,3990.48,SEK,SE8902JXEZ02627245746002,GB27RXCR86367633601608,Sweden,Trelleborg,Sweden,Östersund,outgoing,
58eba204-3c75-43cc-bc25-a57e30e5b29f,2025-03-21 02:50:00,7870.02,SEK,SE8902JFUD24261264737631,GB90TBAS93553496227484,Sweden,Jönköping,Tokelau,Christinechester,outgoing,
7d7ca5ea-8210-4cb8-9e2e-a90557592c38,2025-02-23 17:16:00,38898.76,USD,GB13XXDP31560310582319,SE8902TNEQ21759041931830,,New Loriburgh,Sweden,Ängelholm,outgoing,Gift to family member
027cc26a-77ca-473a-98b6-7bfd352af7c2,2025-04-16 06:03:00,20523.15,SEK,SE8902JNFW68474844339506,GB55TQJQ31925563976711,Sweden,Örnsköldsvik,Sweden,Skövde,incoming,
4ba97438-2809-41a7-9103-5a03d58caf38,2025-04-26 05:51:00,1007.73,SEK,GB76WDXE61963064864627,SE8902LKXQ69920608322446,Sweden,Uddevalla,Sweden,Sandviken,outgoing,
06e32dca-93b8-4569-90f0-e2ce4a54dee1,2025-04-26 03:01:00,45786.29,USD,GB25DLBG42044693392162,SE8902FLMA18768060331290,Antarctica (the territory South of 60 deg S),Lake Connorstad,Sweden,Nyköping,outgoing,
dca9a81a-4513-4007-9e1b-b8f62ee1ca9b,2025-05-02 20:31:00,21279.09,SEK,SE8902MINV17334030266764,GB05SGAE40050927193461,Sweden,Landskrona,Seychelles,Tuckerland,incoming,
22396e4d-4abd-4acf-9b61-0817b444bebc,2025-05-14 03:51:00,20062.99,SEK,SE8902LACW59549122762926,GB80YHNG49924770336629,Sweden,Södertälje,Sweden,Eskilstuna,outgoing,
6201ca3f-a187-4044-b1ca-077ec7233436,2025-02-02 16:02:00,18690.8,SEK,SE8902SILE68578227700598,GB75CDEH88693683417764,Sweden,Kristianstad,Sweden,Göteborg,outgoing,
f20b8534-9c42-4d8f-b974-7335ca956e39,2025-03-06 20:04:00,23542.56,USD,GB12JFVI09144055597615,SE8902DRXY50176432565193,Iran,جنوب طاها,Sweden,Södertälje,incoming,
185151d0-71a4-4b56-b8bc-be40f8028036,2025-03-09 23:50:00,41057.03,SEK,GB06FNIV12357892730583,SE8902ZPXA01787857989303,Sweden,Falun,Sweden,Ängelholm,outgoing,
d3ff023e-7a54-4fd0-8603-16eb0bd4cd79,2025-05-03 05:17:00,24932.65,SEK,SE8902PZCI77761871178523,GB39GCXZ26125122662671,Sweden,Borås,Sweden,Skellefteå,incoming,
25f4a998-cc41-4913-9523-923c39f5b16e,2025-02-06 16:56:00,4147.49,SEK,SE8902NBJB19095650975525,GB15LDBO68825476178573,Sweden,Östersund,Nepal,Lake Lisafurt,incoming,
2a795d42-4ca2-4b4e-8a8f-20be8b0c493c,2025-01-06 02:31:00,30077.58,SEK,SE8902ROXJ87709608865856,GB61DZXL71748704273231,Sweden,Borlänge,Georgia,Riostown,incoming,
f36a1f12-811d-4a2f-b233-f8b37824241a,2025-05-05 17:43:00,28877.8,SEK,SE8902ADKD16230449646773,GB53VWUJ69860631255072,Sweden,Motala,Island,New Joshua,incoming,
d3417f70-ebbc-437d-85b9-3526e1f21edb,2025-03-01 06:41:00,11999.6,SEK,GB98MLFQ97023091535066,SE8902GUBN02340962282734,Sweden,Halmstad,Sweden,Linköping,incoming,
778420f4-761a-4fec-aafe-6aff44dc5262,2025-01-12 06:26:00,45186.23,USD,GB70GDJR00210310119076,SE8902NBPA53790596412090,Papua New Guinea,New Devinville,Sweden,Borås,outgoing,
e526417b-4b06-4a40-bf8f-bf9525a5e055,2025-03-22 14:12:00,26834.89,SEK,SE8902MINV17334030266764,GB89RCPR97024515026287,Sweden,Stockholm,Solomon Islands,Amyport,outgoing,
3e965813-1f80-4f5f-9638-a4683b5cb24a,2023-03-04 05:25:00,40630.5,SEK,SE8902GIHV74884246842599,GB51URAK41761610317048,Sweden,Halmstad,Estonia,Kristiinastad,outgoing,
a6109a0a-75a5-4749-81e8-b6ce79c17ee2,2025-04-24 16:11:00,44928.49,SEK,SE8902ABDS01701364961907,GB06FODM85947851210292,Sweden,Östersund,Serbia,Port Elizabeth,outgoing,
27d92497-3512-4ac0-9e0d-36f7b10cc704,2025-03-01 11:03:00,19706.65,SEK,SE8902TSIH97788635751412,GB34HKJL94632074658018,Sweden,Borlänge,Moldova,South Dana,incoming,
6abe9e42-2bc3-4b1e-9393-7cc605edd7f3,2025-02-09 17:43:00,21837.88,SEK,SE8902DZEM65843874009450,GB89BXGW24893008553574,Sweden,Stockholm,Sweden,Karlskoga,incoming,
897766fb-e38d-4ff1-a224-81eb6ec7cb1a,2025-01-02 03:39:00,48366.17,SEK,SE8902MCFO49095808464569,GB57ROUM32056757923381,Sweden,Malmö,Sweden,Kristianstad,outgoing,
1a96b928-089b-43f4-98b8-f1ff58630f29,2025-03-16 07:43:00,43642.6,SEK,SE8902MMZN38846965231738,GB95JNZB62720090445865,Sweden,Västerås,Angola,East Royview,outgoing,
521d700a-d920-43c2-af93-b03a2e8bf08a,2025-03-12 21:05:00,34172.28,USD,GB05ZKKK47636246983714,SE8902SEYF48760878274175,Estonia,Nurmland,Sweden,Landskrona,outgoing,
f37fd9e8-6aef-46e2-9040-9e0fa44dee9c,2025-05-04 14:52:00,39466.68,SEK,SE8902RMZQ99119231760140,GB34YZFS36505759706704,Sweden,Örebro,Sweden,Ängelholm,outgoing,
897a26c2-50e1-4fdf-8093-cba9ef32c8c7,2025-03-26 00:45:00,32773.29,SEK,SE8902RBXU00091422402190,GB77IXPN92153909529970,Sweden,Ängelholm,Sweden,Uddevalla,incoming,
2d4a61e5-b194-4395-9054-acdde9484711,2025-02-13 00:50:00,34011.14,SEK,SE8902ENZW25848870664611,GB40UHAA27205351803685,Sweden,Lidingö,Sweden,Trelleborg,incoming,
0389c1f0-0d6c-458e-b171-369ba9dec3c1,2025-02-14 02:27:00,22299.8,SEK,SE8902ZMRY06748088512775,GB60XHFW84021068399457,Sweden,Umeå,Germany,Groß-Gerau,incoming,
96f6507e-8b20-4a85-978f-7ccb2009cae3,2025-02-10 00:25:00,45357.69,SEK,SE8902TKRB93799625518098,GB92KNJJ32253906705309,Sweden,Växjö,Comoros,East Kevin,incoming,
